arabidopsis_gene_id,arabidopsis_protein_id,arabidopsis_gene_symbol,wolffia_gene_key,wolffia_ncbi_gene_id,wolffia_locus_tag,wolffia_gene_symbol,wolffia_protein_id,wolffia_product,percent_identity,query_coverage,subject_coverage,evalue,bitscore,top_hit_score_ratio,reciprocal_best_hit,arabidopsis_genes_sharing_wolffia_top_hit,orthology_status,mapping_confidence
AT2G38790,,,,,,,,,,,,,,,,,no_hit,unmapped
AT2G38860,NP_850303.1,YLS5,144710377,144710377,,DJ1D,XP_078440243.1,class I glutamine amidotransferase-like superfamily protein,42.0,98.5,99.5,9.78e-100,300.0,inf,False,1.0,directional_best_hit,low
AT2G38870,,,,,,,,,,,,,,,,,no_hit,unmapped
AT2G39010,NP_181434.1,PIP2E,144710268,144710268,,LOC144710268,XP_078440118.1,putative aquaporin PIP2-1,78.1,97.6,98.6,8.16e-158,440.0,1.0476190476190477,False,5.0,directional_best_hit,low
AT2G39030,NP_565898.1,NATA1,144700062,144700062,,LOC144700062,XP_078427568.1,GCN5-related N-acetyltransferase 8-like,55.9,86.8,94.7,8.06e-74,221.0,inf,False,1.0,directional_best_hit,low
AT2G39040,NP_181437.1,,144701097,144701097,,LOC144701097,XP_078428920.1,peroxidase 56-like,48.7,87.7,91.7,8.58e-90,271.0,1.0074349442379182,False,3.0,directional_best_hit,low
AT2G39370,NP_181469.1,MAKR4,144701786,144701786,,LOC144701786,XP_078429676.1,uncharacterized protein LOC144701786,47.9,22.3,36.3,6.74e-13,65.1,inf,True,1.0,below_threshold,unmapped
AT2G39380,NP_181470.1,EXO70H2,144701736,144701736,,LOC144701736,XP_078429608.1,exocyst complex component EXO70H1-like,45.6,92.6,92.0,6.48e-166,488.0,1.5108359133126934,True,2.0,reciprocal_best_hit,high
AT2G39400,NP_565903.1,,144701691,144701691,,LOC144701691,XP_078429559.1,caffeoylshikimate esterase-like,58.5,96.5,90.1,7.05e-131,374.0,1.0190735694822888,False,1.0,directional_best_hit,low
AT2G39430,NP_181475.1,,144706119,144706119,,LOC144706119,XP_078435148.1,dirigent protein 22-like,32.1,32.6,57.7,2.53e-11,60.5,inf,False,7.0,below_threshold,unmapped
AT2G39530,,,,,,,,,,,,,,,,,no_hit,unmapped
AT2G39700,NP_181500.1,EXPA4,144706643,144706643,,EXPA4,XP_078435773.1,expansin A4,83.8,93.8,93.1,1.2400000000000001e-160,444.0,1.2098092643051772,False,4.0,directional_best_hit,low
AT2G39710,NP_565911.1,,144700735,144700735,,LOC144700735,XP_078428349.1,aspartic proteinase PCS1-like,52.7,86.7,88.8,2.55e-133,389.0,3.2148760330578514,True,3.0,reciprocal_best_hit,high
AT2G39980,NP_181527.1,,144699998,144699998,,LOC144699998,XP_078427490.1,BAHD acyltransferase DCR-like,48.8,97.5,85.9,3.67e-145,424.0,1.3167701863354038,True,1.0,reciprocal_best_hit,high
AT2G40110,NP_181540.1,,144707223,144707223,,LOC144707223,XP_078436490.1,protein yippee-like,70.3,85.4,94.9,5.32e-58,174.0,1.0740740740740742,True,1.0,reciprocal_best_hit,medium
AT2G40113,,,,,,,,,,,,,,,,,no_hit,unmapped
AT2G40170,NP_181546.1,GEA6,144714418,144714418,,LOC144714418,XP_078445280.1,protein EMB-1-like,80.0,97.8,100.0,1.25e-43,135.0,inf,True,2.0,reciprocal_best_hit,high
AT2G40180,NP_181547.1,PP2C5,144706319,144706319,,LOC144706319,XP_078435347.1,putative protein phosphatase 2C 53,54.1,78.2,81.7,1.6e-99,299.0,1.0565371024734982,False,2.0,directional_best_hit,low
AT2G40320,NP_181563.2,TBL33,144706525,144706525,,LOC144706525,XP_078435655.1,protein trichome birefringence-like 35,53.2,80.5,74.7,1.52e-141,410.0,1.0962566844919786,False,3.0,directional_best_hit,low
AT2G40480,NP_181580.2,,144715414,144715414,,LOC144715414,XP_078446445.1,WEB family protein At2g38370-like,42.9,16.4,14.6,3.02e-11,64.7,inf,False,2.0,below_threshold,unmapped
AT2G40610,NP_181593.1,EXPA8,144706487,144706487,,LOC144706487,XP_078435590.1,expansin-A8-like,77.0,89.3,91.5,7.41e-135,379.0,1.0079787234042554,True,1.0,reciprocal_best_hit,medium
AT2G40740,NP_001324304.1,WRKY55,144707416,144707416,,LOC144707416,XP_078436644.1,disease resistance protein RRS1-like,61.7,31.2,32.3,2.92e-32,119.0,1.451219512195122,True,1.0,below_threshold,unmapped
AT2G40880,NP_181620.1,CYSA,144712598,144712598,,CYSB,XP_078442976.1,cystatin B,52.1,75.2,38.4,7.61e-29,103.0,2.3897911832946637,False,1.0,below_threshold,unmapped
AT2G40890,NP_850337.1,CYP98A3,144715844,144715844,,CYP98A3,XP_078446975.1,"cytochrome P450, family 98, subfamily A, polypeptide 3",62.6,99.6,99.4,5.97e-225,628.0,1.9936507936507937,True,1.0,reciprocal_best_hit,high
AT2G40900,NP_181622.2,UMAMIT11,144715605,144715605,,UMAMIT9,XP_078446678.1,nodulin MtN21 /EamA-like transporter family protein,57.4,81.7,88.5,3.09e-126,367.0,1.278745644599303,False,4.0,directional_best_hit,low
AT2G41010,,,,,,,,,,,,,,,,,no_hit,unmapped
AT2G41100,NP_001189723.1,TCH3,144715503,144715503,,LOC144715503,XP_078446560.1,calmodulin-2,50.6,51.2,100.0,5.09e-40,136.0,1.0303030303030303,False,1.0,directional_best_hit,low
AT2G41130,NP_181646.1,,144713536,144713536,,LOC144713536,XP_078444254.1,transcription factor bHLH30-like,45.7,79.8,63.8,1.7100000000000001e-43,148.0,1.0206896551724138,False,3.0,directional_best_hit,low
AT2G41200,,,,,,,,,,,,,,,,,no_hit,unmapped
AT2G41280,,,,,,,,,,,,,,,,,no_hit,unmapped
AT2G41300,NP_181662.3,SSL1,144706386,144706386,,LOC144706386,XP_078435431.1,protein STRICTOSIDINE SYNTHASE-LIKE 3-like,45.3,77.9,79.8,2.9599999999999997e-90,276.0,1.0656370656370657,False,2.0,directional_best_hit,low
AT2G41380,NP_181669.1,,144711799,144711799,,LOC144711799,XP_078441994.1,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,50.6,98.1,100.0,5.68e-84,251.0,inf,True,2.0,reciprocal_best_hit,high
AT2G41610,,,,,,,,,,,,,,,,,no_hit,unmapped
AT2G41730,,,,,,,,,,,,,,,,,no_hit,unmapped
AT2G41810,NP_181712.1,,144702031,144702031,,LOC144702031,XP_078430018.1,protein TEEBE-like,60.8,93.0,94.2,2.9999999999999996e-150,427.0,1.1478494623655915,False,1.0,directional_best_hit,low
AT2G41970,NP_181728.1,,144702572,144702572,,LOC144702572,XP_078430740.1,putative protein kinase At2g41970,79.3,88.2,89.3,2.19e-186,518.0,1.0905263157894738,True,1.0,reciprocal_best_hit,medium
AT2G42060,,,,,,,,,,,,,,,,,no_hit,unmapped
AT2G42110,,,,,,,,,,,,,,,,,no_hit,unmapped
AT2G42430,NP_565973.1,LBD16,144715062,144715062,,LOC144715062,XP_078446060.1,LOB domain-containing protein 30-like,62.9,50.6,59.0,1.21e-49,160.0,1.032258064516129,False,1.0,directional_best_hit,low
AT2G42440,NP_850370.4,ASL15,144712079,144712079,,LOC144712079,XP_078442384.1,LOB domain-containing protein 30-like,70.7,40.6,44.2,5.03e-46,152.0,1.034013605442177,False,5.0,below_threshold,unmapped
AT2G42540,,,,,,,,,,,,,,,,,no_hit,unmapped
AT2G42760,,,,,,,,,,,,,,,,,no_hit,unmapped
AT2G42820,NP_181810.2,HVA22F,144704856,144704856,,LOC144704856,XP_078433542.1,HVA22-like protein a,57.6,58.2,47.9,3.5400000000000003e-32,112.0,1.018181818181818,False,1.0,directional_best_hit,low
AT2G43000,NP_181828.1,NAC042,144707769,144707769,,LOC144707769,XP_078437137.1,transcription factor JUNGBRUNNEN 1-like,71.3,56.0,60.4,5.8300000000000004e-77,233.0,1.3016759776536313,True,3.0,reciprocal_best_hit,medium
AT2G43050,NP_181833.1,ATPMEPCRD,144713605,144713605,,LOC144713605,XP_078444368.1,pectinesterase-like,46.9,88.8,89.7,1.15e-132,394.0,1.047872340425532,False,1.0,directional_best_hit,low
AT2G43120,NP_001323927.1,,144705237,144705237,,LOC144705237,XP_078433947.1,pirin-like protein,62.0,79.8,84.0,1.6e-127,369.0,inf,True,2.0,reciprocal_best_hit,high
AT2G43150,,,,,,,,,,,,,,,,,no_hit,unmapped
AT2G43480,NP_181876.2,,144701097,144701097,,LOC144701097,XP_078428920.1,peroxidase 56-like,39.1,90.1,91.4,7.14e-64,204.0,1.0149253731343284,False,3.0,directional_best_hit,low
AT2G43510,,,,,,,,,,,,,,,,,no_hit,unmapped
AT2G43520,,,,,,,,,,,,,,,,,no_hit,unmapped
AT2G43570,NP_181885.1,CHI,144704315,144704315,,EP3,XP_078432822.1,homolog of carrot EP3-3 chitinase,51.8,96.0,97.4,4.7e-93,275.0,1.0036496350364963,False,3.0,directional_best_hit,low
AT2G43590,NP_181887.1,,144704364,144704364,,LOC144704364,XP_078432901.1,endochitinase EP3-like,63.1,95.1,86.2,8.91e-118,338.0,1.0,False,2.0,directional_best_hit,low
AT2G43620,NP_181890.1,,144704365,144704365,,LOC144704365,XP_078432902.1,chitinase 4-like,53.6,90.5,90.1,1.55e-93,276.0,1.0615384615384615,False,1.0,directional_best_hit,low
AT2G43820,NP_181910.1,UGT74F2,144713092,144713092,,LOC144713092,XP_078443707.1,gallate 1-beta-glucosyltransferase-like,33.1,99.3,94.0,2.3300000000000003e-77,248.0,1.1121076233183858,False,5.0,directional_best_hit,low
AT2G43840,NP_181912.1,UGT74F1,144713092,144713092,,LOC144713092,XP_078443707.1,gallate 1-beta-glucosyltransferase-like,33.0,99.3,94.0,2.78e-79,253.0,1.0811965811965811,False,5.0,directional_best_hit,low
AT2G43870,NP_181915.1,,144706055,144706055,,LOC144706055,XP_078435055.1,polygalacturonase-like,52.4,98.7,97.7,1.1e-134,389.0,1.3843416370106763,False,4.0,directional_best_hit,low
AT2G43910,NP_181919.1,HOL1,144705739,144705739,,LOC144705739,XP_078434660.1,putative thiol methyltransferase 2,63.7,85.0,73.9,9.3e-90,264.0,1.543859649122807,False,1.0,directional_best_hit,low
AT2G44000,,,,,,,,,,,,,,,,,no_hit,unmapped
AT2G44110,NP_973686.1,MLO15,144705134,144705134,,MLO1,XP_078433801.1,seven transmembrane MLO family protein,60.7,90.1,91.3,1.4299999999999999e-188,535.0,1.0742971887550201,False,2.0,directional_best_hit,low
AT2G44130,NP_566009.1,,144707141,144707141,,LOC144707141,XP_078436384.1,F-box/kelch-repeat protein At2g44130-like,37.5,71.4,82.5,9.27e-56,185.0,1.1144578313253013,True,2.0,reciprocal_best_hit,high
AT2G44300,NP_181959.1,,144711853,144711853,,LOC144711853,XP_078442075.1,non-specific lipid transfer protein GPI-anchored 14-like,47.8,62.3,70.5,8.2e-41,136.0,inf,True,1.0,reciprocal_best_hit,medium
AT2G44370,,,,,,,,,,,,,,,,,no_hit,unmapped
AT2G44460,NP_850416.1,BGLU28,144702166,144702166,,BGLU40,XP_078430215.1,beta glucosidase 40,47.0,82.1,93.3,8.43e-160,465.0,1.091549295774648,False,5.0,directional_best_hit,low
AT2G44690,NP_566024.1,ARAC9,144714845,144714845,,LOC144714845,XP_078445761.1,rac-like GTP-binding protein 5,73.8,93.3,99.0,6.38e-104,296.0,1.0136986301369864,False,1.0,directional_best_hit,low
AT2G44790,,,,,,,,,,,,,,,,,no_hit,unmapped
AT2G44940,NP_182021.1,,144703563,144703563,,LOC144703563,XP_078431881.1,dehydration-responsive element-binding protein 3-like,81.7,27.8,35.2,6.19e-41,140.0,1.1864406779661016,False,2.0,below_threshold,unmapped
AT2G45180,NP_566036.1,,144711704,144711704,,LOC144711704,XP_078441844.1,14 kDa proline-rich protein DC2.15-like,62.9,99.3,99.3,2.0700000000000002e-47,148.0,1.1044776119402986,True,4.0,reciprocal_best_hit,high
AT2G45210,NP_182046.1,SAUR36,144712402,144712402,,LOC144712402,XP_078442783.1,uncharacterized protein LOC144712402,48.8,51.2,40.8,3.8600000000000003e-22,87.0,1.1012658227848102,False,3.0,directional_best_hit,low
AT2G45220,NP_566038.1,,144713443,144713443,,LOC144713443,XP_078444119.1,pectinesterase-like,54.3,97.5,99.0,1.55e-178,510.0,1.0602910602910602,True,2.0,reciprocal_best_hit,medium
AT2G45360,NP_182061.1,,144716699,144716699,,LOC144716699,XP_078448034.1,ankyrin repeat/KH domain protein (DUF1442),47.2,100.0,100.0,1.27e-53,169.0,inf,True,1.0,reciprocal_best_hit,high
AT2G45420,NP_850436.1,LBD18,144712079,144712079,,LOC144712079,XP_078442384.1,LOB domain-containing protein 30-like,62.0,80.2,87.1,7.1e-70,213.0,1.13903743315508,True,5.0,reciprocal_best_hit,high
AT2G45470,NP_566043.1,FLA8,144710713,144710713,,LOC144710713,XP_078440671.1,fasciclin-like arabinogalactan protein 10,63.5,75.7,75.9,4.7400000000000005e-132,385.0,1.1257309941520468,False,1.0,directional_best_hit,low
AT2G45750,NP_182099.1,,144703909,144703909,,LOC144703909,XP_078432330.1,putative methyltransferase PMT17,59.1,96.0,96.3,9.09e-266,741.0,1.0801749271137027,False,1.0,directional_best_hit,low
AT2G45760,,,,,,,,,,,,,,,,,no_hit,unmapped
AT2G45890,NP_182113.2,ROPGEF4,144714389,144714389,,LOC144714389,XP_078445250.1,rop guanine nucleotide exchange factor 7-like,53.7,79.7,57.6,7.26e-125,375.0,1.0359116022099448,False,3.0,directional_best_hit,low
AT2G46400,NP_182163.1,WRKY46,144701175,144701175,,LOC144701175,XP_078429035.1,transcription factor WRKY19-like,38.9,54.6,55.2,8.24e-24,97.1,1.4492537313432834,False,5.0,directional_best_hit,low
AT2G46510,NP_566078.1,AIB,144703119,144703119,,LOC144703119,XP_078431342.1,transcription factor MTB1-like,41.9,95.4,98.5,1.02e-110,337.0,2.407142857142857,False,1.0,directional_best_hit,low
AT2G46630,,,,,,,,,,,,,,,,,no_hit,unmapped
AT2G46650,NP_182188.1,CB5-C,144710151,144710151,,LOC144710151,XP_078439957.1,cytochrome b5,49.2,95.5,92.5,2.14e-40,130.0,1.0655737704918034,False,1.0,directional_best_hit,low
AT2G46680,NP_182191.1,HB-7,144711443,144711443,,LOC144711443,XP_078441579.1,homeobox-leucine zipper protein ATHB-16-like,60.0,27.1,34.8,7.57e-22,89.0,1.0229885057471264,False,1.0,below_threshold,unmapped
AT2G46690,NP_182192.1,,144716586,144716586,,LOC144716586,XP_078447874.1,auxin-responsive protein SAUR32-like,58.4,81.8,80.3,3.34e-34,114.0,1.4941022280471823,True,1.0,reciprocal_best_hit,high
AT2G46740,NP_182197.1,GulLO5,144707355,144707355,,LOC144707355,XP_078436584.1,putative L-gulonolactone oxidase 6,49.7,97.6,97.3,1.1199999999999998e-189,545.0,1.184782608695652,False,2.0,directional_best_hit,low
AT2G46760,NP_182199.1,GulLO6,144707355,144707355,,LOC144707355,XP_078436584.1,putative L-gulonolactone oxidase 6,51.9,92.9,93.8,4.16e-193,554.0,1.2096069868995634,True,2.0,reciprocal_best_hit,high
AT2G46890,NP_182212.1,,144716615,144716615,,LOC144716615,XP_078447925.1,3-oxo-5-alpha-steroid 4-dehydrogenase (DUF1295),61.4,95.3,96.9,1.78e-149,421.0,5.517693315858454,True,1.0,reciprocal_best_hit,high
AT2G46950,NP_182218.2,CYP709B2,144714482,144714482,,LOC144714482,XP_078445357.1,cytochrome P450 709B2-like,42.0,85.0,94.6,5.039999999999999e-128,383.0,1.0078947368421052,True,1.0,reciprocal_best_hit,medium
AT2G46990,NP_182222.1,IAA20,144700133,144700133,,LOC144700133,XP_078427667.1,auxin-responsive protein IAA13-like isoform X1,50.5,50.3,33.2,5.83e-24,94.0,1.2384716732542818,False,4.0,below_threshold,unmapped
AT2G47180,NP_182240.1,GolS1,144714636,144714636,,LOC144714636,XP_078445548.1,galactinol synthase 2-like,70.6,81.1,69.2,3.13e-152,432.0,inf,True,4.0,reciprocal_best_hit,high
AT2G47190,NP_182241.1,MYB2,144713282,144713282,,LOC144713282,XP_078443971.1,transcription factor MYB2-like,74.6,50.5,56.3,2.25e-76,231.0,1.013157894736842,False,5.0,directional_best_hit,low
AT2G47360,,,,,,,,,,,,,,,,,no_hit,unmapped
AT2G47500,NP_850475.2,,144706916,144706916,,LOC144706916,XP_078436129.1,kinesin-like protein KIN-14I isoform X1,58.4,83.9,89.7,4.58e-306,869.0,1.6776061776061777,True,2.0,reciprocal_best_hit,high
AT2G47530,,,,,,,,,,,,,,,,,no_hit,unmapped
AT2G47540,,,,,,,,,,,,,,,,,no_hit,unmapped
AT2G47550,NP_566103.1,,144714244,144714244,,LOC144714244,XP_078445067.1,pectinesterase-like,54.6,98.4,98.0,1.44e-204,580.0,1.039426523297491,True,1.0,reciprocal_best_hit,medium
AT2G47670,NP_182289.1,,144712360,144712360,,LOC144712360,XP_078442743.1,pectinesterase inhibitor 9-like,34.0,73.6,78.7,4.08e-16,72.0,1.0271041369472182,False,1.0,directional_best_hit,low
AT2G47750,NP_182296.1,GH3.9,144702220,144702220,,LOC144702220,XP_078430299.1,putative indole-3-acetic acid-amido synthetase GH3.1,49.7,98.1,94.5,1.4e-203,580.0,1.5183246073298429,False,9.0,directional_best_hit,low
AT2G47770,NP_566110.1,TSPO,144714350,144714350,,TSPO,XP_078445198.1,TSPO(outer membrane tryptophan-rich sensory protein)-like protein,39.4,79.1,85.5,6.48e-28,102.0,inf,True,1.0,reciprocal_best_hit,high
AT2G47930,,,,,,,,,,,,,,,,,no_hit,unmapped
AT2G47950,,,,,,,,,,,,,,,,,no_hit,unmapped
AT2G48130,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G00210,NP_191932.4,LBD31,144712079,144712079,,LOC144712079,XP_078442384.1,LOB domain-containing protein 30-like,74.1,50.9,50.0,5.280000000000001e-56,176.0,1.1,False,5.0,directional_best_hit,low
AT4G00220,NP_191933.1,JLO,144712079,144712079,,LOC144712079,XP_078442384.1,LOB domain-containing protein 30-like,57.4,82.5,84.8,4.84e-64,197.0,1.132183908045977,False,5.0,directional_best_hit,low
AT4G00305,NP_567167.1,,144712286,144712286,,LOC144712286,XP_078442647.1,brassinosteroid-responsive RING protein 1-like,43.5,54.0,44.8,1.25e-17,72.8,1.1321928460342146,False,3.0,directional_best_hit,low
AT4G00330,NP_001329075.1,CRCK2,144708626,144708626,,LOC144708626,XP_078438161.1,calmodulin-binding receptor-like cytoplasmic kinase 3,49.8,73.2,68.5,4.33e-102,308.0,1.0921985815602837,False,1.0,directional_best_hit,low
AT4G00670,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G00680,NP_001328554.1,ADF8,144706926,144706926,,LOC144706926,XP_078436143.1,actin-depolymerizing factor,83.1,90.7,97.8,9.62e-80,231.0,1.013157894736842,True,1.0,reciprocal_best_hit,medium
AT4G00890,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G01070,NP_192016.1,GT72B1,144703324,144703324,,LOC144703324,XP_078431599.1,hydroquinone glucosyltransferase-like,51.8,69.0,95.0,3.85e-106,318.0,1.5665024630541873,True,1.0,reciprocal_best_hit,medium
AT4G01110,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G01360,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G01450,NP_192054.1,UMAMIT30,144711933,144711933,,LOC144711933,XP_078442216.1,WAT1-related protein At4g01440-like isoform X1,37.6,81.7,82.8,6.06e-62,201.0,1.0748663101604279,False,1.0,directional_best_hit,low
AT4G01480,NP_001329345.1,PPa5,144710506,144710506,,LOC144710506,XP_078440434.1,soluble inorganic pyrophosphatase 1 isoform X1,86.3,91.2,78.5,1.19e-127,359.0,1.0497076023391814,False,1.0,directional_best_hit,low
AT4G01630,NP_192072.1,EXPA17,144710428,144710428,,LOC144710428,XP_078440318.1,expansin-A10-like,62.0,91.8,92.4,7.13e-106,305.0,1.0,False,2.0,directional_best_hit,low
AT4G01680,NP_001031571.1,MYB55,144713680,144713680,,LOC144713680,XP_078444474.1,uncharacterized protein LOC144713680,77.9,41.7,40.1,3.65e-78,241.0,1.0758928571428572,False,3.0,below_threshold,unmapped
AT4G01890,NP_001319841.1,,144716983,144716983,,LOC144716983,XP_078448411.1,polygalacturonase At1g48100-like,54.5,82.4,83.2,6.49e-160,459.0,1.0043763676148796,False,2.0,directional_best_hit,low
AT4G02090,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G02270,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G02290,NP_192138.1,GH9B13,144709752,144709752,,LOC144709752,XP_078439511.1,endoglucanase 17-like,75.4,90.7,95.9,2.6800000000000003e-273,750.0,1.1867088607594938,True,2.0,reciprocal_best_hit,high
AT4G02520,NP_192161.1,GSTF2,144716841,144716841,,LOC144716841,XP_078448223.1,"glutathione S-transferase F8, chloroplastic-like",42.2,99.5,95.9,3.62e-50,161.0,1.0454545454545454,False,5.0,directional_best_hit,low
AT4G02800,NP_567246.1,,144711882,144711882,,LOC144711882,XP_078442136.1,GRIP/coiled-coil protein,42.4,79.0,96.4,1.37e-52,173.0,inf,True,1.0,reciprocal_best_hit,high
AT4G04460,NP_192355.1,,144714788,144714788,,LOC144714788,XP_078445697.1,aspartic proteinase oryzasin-1-like,62.2,98.6,98.1,1.63e-239,665.0,1.064,False,1.0,directional_best_hit,low
AT4G04830,NP_192392.1,MSRB5,144711263,144711263,,LOC144711263,XP_078441341.1,peptide methionine sulfoxide reductase B5-like,78.4,96.4,61.5,1.04e-79,233.0,1.0219298245614035,False,2.0,directional_best_hit,low
AT4G04840,NP_192393.2,MSRB6,144711263,144711263,,LOC144711263,XP_078441341.1,peptide methionine sulfoxide reductase B5-like,69.0,82.4,57.8,4.27e-66,199.0,1.0153061224489797,False,2.0,directional_best_hit,low
AT4G05100,NP_192419.1,MYB74,144713570,144713570,,LOC144713570,XP_078444305.1,transcription factor MYB106-like,77.6,41.4,37.5,1.1700000000000001e-75,235.0,1.0398230088495575,False,7.0,below_threshold,unmapped
AT4G05220,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G05430,NP_001328076.1,,144701171,144701171,,LOC144701171,XP_078429029.1,O-Glycosyl hydrolases family 17 protein,55.3,56.0,18.8,2.6699999999999997e-30,113.0,1.118811881188119,False,2.0,below_threshold,unmapped
AT4G06746,NP_849340.1,RAP2.9,144708556,144708556,,LOC144708556,XP_078438056.1,ethylene-responsive transcription factor ERF010-like,70.2,62.7,64.3,2.01e-39,129.0,1.3782051282051282,False,2.0,directional_best_hit,low
AT4G07820,NP_192524.1,,144701961,144701961,,LOC144701961,XP_078429922.1,pathogenesis-related protein PR-1 type-like,45.5,95.6,95.7,1.1500000000000001e-43,140.0,1.0,False,4.0,directional_best_hit,low
AT4G07960,NP_001328773.1,CSLC12,144702351,144702351,,CSLC12,XP_078430486.1,cellulose-synthase-like C12 isoform X1,71.2,100.0,100.0,0.0,976.0,1.243312101910828,True,1.0,reciprocal_best_hit,high
AT4G08040,NP_567330.1,ACS11,144712441,144712441,,LOC144712441,XP_078442839.1,1-aminocyclopropane-1-carboxylate synthase 3-like,66.8,91.1,85.3,8.48e-211,589.0,1.6925287356321839,True,4.0,reciprocal_best_hit,high
AT4G08160,NP_192556.2,,144707344,144707344,,LOC144707344,XP_078436571.1,"endo-1,4-beta-xylanase 1-like",51.2,96.4,78.2,2.55e-254,728.0,2.832684824902724,False,2.0,directional_best_hit,low
AT4G08400,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G08410,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G08685,NP_567338.1,SAH7,144710878,144710878,,LOC144710878,XP_078440846.1,protein DOWNSTREAM OF FLC-like,47.1,98.1,94.0,1.7799999999999998e-48,153.0,1.1167883211678833,True,1.0,reciprocal_best_hit,high
AT4G08770,NP_192617.1,Prx37,144701316,144701316,,LOC144701316,XP_078429234.1,peroxidase P7-like,48.7,90.8,92.4,8.830000000000001e-97,289.0,1.0140350877192983,False,4.0,directional_best_hit,low
AT4G09760,NP_192714.1,,144703827,144703827,,LOC144703827,XP_078432226.1,putative choline kinase 2,58.4,98.3,97.1,1.3799999999999999e-139,398.0,inf,False,1.0,directional_best_hit,low
AT4G09890,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G09990,NP_192737.1,GXM2,144706163,144706163,,LOC144706163,XP_078435199.1,arabinogalactan O-methyltransferase 2-like,46.9,71.4,75.6,4.24e-62,196.0,1.240506329113924,False,4.0,directional_best_hit,low
AT4G10250,NP_192763.1,ATHSP22.0,144715853,144715853,,LOC144715853,XP_078446982.1,17.8 kDa class I heat shock protein-like,51.1,69.2,82.7,6.09e-38,127.0,1.007936507936508,False,1.0,directional_best_hit,low
AT4G10350,NP_192773.1,NAC070,144711937,144711937,,LOC144711937,XP_078442221.1,NAC domain-containing protein 43-like,64.5,46.3,50.0,8.7e-79,243.0,1.2525773195876289,False,5.0,below_threshold,unmapped
AT4G10390,NP_192777.1,,144716551,144716551,,LOC144716551,XP_078447821.1,protein kinase superfamily protein,41.8,86.0,75.1,3.6e-71,224.0,1.3658536585365855,False,1.0,directional_best_hit,low
AT4G10465,NP_001078368.1,,144705118,144705118,,LOC144705118,XP_078433781.1,copper transport protein ATX1-like,39.7,34.4,80.8,3.15e-10,53.1,1.1039501039501038,False,2.0,below_threshold,unmapped
AT4G10490,NP_192787.1,,144712133,144712133,,DMR6,XP_078442448.1,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein,50.5,94.8,96.4,2.4e-117,342.0,1.2761194029850746,False,3.0,directional_best_hit,low
AT4G10500,NP_192788.1,,144712133,144712133,,DMR6,XP_078442448.1,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein,50.3,93.7,95.8,1e-116,340.0,1.3026819923371646,False,3.0,directional_best_hit,low
AT4G11070,NP_192845.1,WRKY41,144701175,144701175,,LOC144701175,XP_078429035.1,transcription factor WRKY19-like,48.0,31.9,35.0,1.22e-26,105.0,1.2013729977116705,False,5.0,below_threshold,unmapped
AT4G11190,NP_192858.1,,144700953,144700953,,LOC144700953,XP_078428688.1,disease resistance response protein 206-like,42.9,81.5,80.8,3.2500000000000004e-43,141.0,inf,False,4.0,directional_best_hit,low
AT4G11210,NP_192860.1,,144700953,144700953,,LOC144700953,XP_078428688.1,disease resistance response protein 206-like,48.7,81.5,80.8,7.36e-50,158.0,inf,False,4.0,directional_best_hit,low
AT4G11211,,,,,,,,,,,,,,,,,no_hit,unmapped
AT4G11280,NP_192867.1,ACS6,144712441,144712441,,LOC144712441,XP_078442839.1,1-aminocyclopropane-1-carboxylate synthase 3-like,53.8,84.0,84.7,1.0300000000000001e-166,479.0,1.3492957746478873,False,4.0,directional_best_hit,low
AT4G11290,NP_192868.1,,144701093,144701093,,LOC144701093,XP_078428916.1,peroxidase 27-like,51.1,99.7,98.8,1.67e-108,318.0,1.0063291139240507,False,6.0,directional_best_hit,low
AT4G11320,NP_001328659.1,,144702884,144702884,,LOC144702884,XP_078431015.1,cysteine proteinase mucunain-like,53.5,86.0,71.7,4.35e-118,348.0,1.008695652173913,False,4.0,directional_best_hit,low
AT4G11910,NP_192928.2,,144711791,144711791,,LOC144711791,XP_078441974.1,"protein STAY-GREEN, chloroplastic-like",64.9,80.8,86.0,7.54e-102,296.0,1.5257731958762886,True,2.0,reciprocal_best_hit,high
AT4G12390,NP_192976.1,PME1,144712330,144712330,,LOC144712330,XP_078442700.1,pectinesterase inhibitor 9-like,46.7,79.6,85.2,2.69e-44,145.0,1.2083333333333333,True,2.0,reciprocal_best_hit,high
AT4G12510,NP_567391.1,,144716748,144716748,,LOC144716748,XP_078448113.1,lipid transfer protein EARLI 1-like,60.0,99.2,99.2,6.229999999999999e-48,149.0,1.0719424460431655,True,6.0,reciprocal_best_hit,medium
